d1,type,d2,event_category
DB00865,8,DB00564,Common
DB12010,8,DB09280,Common
DB00564,8,DB11828,Common
DB06772,8,DB01320,Common
DB00949,8,DB09280,Common
DB06203,8,DB00564,Common
DB00564,8,DB00502,Common
DB00564,8,DB00647,Common
DB00564,8,DB06292,Common
DB00575,8,DB01320,Common
DB01393,8,DB00564,Common
DB04841,8,DB00849,Common
DB00564,8,DB00822,Common
DB00518,8,DB09280,Common
DB01320,8,DB01065,Common
DB00907,8,DB09280,Common
DB00564,8,DB00604,Common
DB00588,8,DB01320,Common
DB01320,8,DB01183,Common
DB00977,8,DB00400,Common
DB00564,8,DB00608,Common
DB05351,8,DB01320,Common
DB01223,8,DB09280,Common
DB00655,8,DB01320,Common
DB00270,8,DB09280,Common
DB00872,8,DB01320,Common
DB01166,8,DB01320,Common
DB00559,8,DB01320,Common
DB01320,8,DB00814,Common
DB01320,8,DB05381,Common
DB00564,8,DB06710,Common
DB00278,8,DB01320,Common
DB00673,8,DB01171,Common
DB08827,8,DB09280,Common
DB01128,8,DB09280,Common
DB00564,8,DB00748,Common
DB00564,8,DB00927,Common
DB09026,8,DB00564,Common
DB00091,8,DB01355,Common
DB00559,8,DB00227,Common
DB01466,8,DB01320,Common
DB00320,8,DB09280,Common
DB00136,8,DB09280,Common
DB00564,8,DB00814,Common
DB00564,8,DB00568,Common
DB09280,8,DB00643,Common
DB00608,8,DB01320,Common
DB01194,8,DB09280,Common
DB00320,8,DB01320,Common
DB00564,8,DB00332,Common
DB00204,8,DB09280,Common
DB01320,8,DB00458,Common
DB00564,8,DB00295,Common
DB00564,8,DB00655,Common
DB00889,8,DB09280,Common
DB00201,8,DB01320,Common
DB00700,8,DB09280,Common
DB00528,8,DB00849,Common
DB01320,8,DB01177,Common
DB06282,8,DB09280,Common
DB01351,8,DB00458,Common
DB00564,8,DB00694,Common
DB00564,8,DB01240,Common
DB00381,8,DB01351,Common
DB01393,8,DB01320,Common
DB04846,9,DB00586,Common
DB00594,9,DB01097,Common
DB00594,9,DB01435,Common
DB06736,9,DB00264,Common
DB01242,9,DB00320,Common
DB01242,9,DB01577,Common
DB00714,9,DB01242,Common
DB00612,9,DB00461,Common
DB01435,9,DB01136,Common
DB09026,9,DB01050,Common
DB05676,9,DB00598,Common
DB00865,9,DB08918,Common
DB01193,9,DB00688,Common
DB00594,9,DB04817,Common
DB00866,9,DB01014,Common
DB00629,9,DB00370,Common
DB00866,9,DB00814,Common
DB00195,9,DB00712,Common
DB00972,9,DB01136,Common
DB00712,9,DB00264,Common
DB01136,9,DB00328,Common
DB00714,9,DB06700,Common
DB00968,9,DB00422,Common
DB09026,9,DB01014,Common
DB00195,9,DB00788,Common
DB00963,9,DB04861,Common
DB00321,9,DB00696,Common
DB00924,9,DB00668,Common
DB00575,9,DB00458,Common
DB00749,9,DB01275,Common
DB00668,9,DB00370,Common
DB00963,9,DB01136,Common
DB05676,9,DB00195,Common
DB00612,9,DB01628,Common
DB00945,9,DB00195,Common
DB00320,9,DB00370,Common
DB00714,9,DB01142,Common
DB06736,9,DB04861,Common
DB00866,9,DB06725,Common
DB00924,9,DB01577,Common
DB01050,9,DB00598,Common
DB00633,9,DB09167,Common
DB00320,9,DB09167,Common
DB00482,9,DB04846,Common
DB00521,9,DB01024,Common
DB04846,9,DB01050,Common
DB00712,9,DB00598,Common
DB04846,9,DB01097,Common
DB00945,9,DB04861,Common
DB00594,9,DB00608,Common
DB00381,9,DB00422,Common
DB09167,9,DB00696,Common
DB01023,9,DB01065,Common
DB00866,9,DB00788,Common
DB01014,9,DB00264,Common
DB00866,9,DB00461,Common
DB00865,9,DB01142,Common
DB00865,9,DB00370,Common
DB00972,9,DB00598,Common
DB00422,9,DB00622,Common
DB00594,9,DB01283,Common
DB00612,9,DB04817,Common
DB00328,9,DB00598,Common
DB00784,9,DB00264,Common
DB09026,9,DB00784,Common
DB00594,9,DB00972,Common
DB00179,9,DB00264,Common
DB00594,9,DB00861,Common
DB01151,9,DB01577,Common
DB00700,9,DB00788,Common
DB00945,9,DB01275,Common
DB09167,9,DB06262,Common
DB01242,9,DB06262,Common
DB00594,9,DB00482,Common
DB01193,9,DB09212,Common
DB00814,9,DB00264,Common
DB00945,9,DB00264,Common
DB09026,9,DB01024,Common
DB00543,9,DB00633,Common
DB00270,9,DB00422,Common
DB00866,9,DB00861,Common
DB00321,9,DB00292,Common
DB01435,9,DB00521,Common
DB09026,9,DB01009,Common
DB04846,9,DB04817,Common
DB00869,9,DB00422,Common
DB00436,9,DB00422,Common
DB00321,9,DB00714,Common
DB01193,9,DB01435,Common
DB01014,9,DB01275,Common
DB00521,9,DB00688,Common
DB00696,9,DB00458,Common
DB06736,9,DB04846,Common
DB00594,9,DB00963,Common
DB00195,9,DB00328,Common
DB01242,9,DB00696,Common
DB01018,9,DB00370,Common
DB04846,9,DB00784,Common
DB09026,9,DB06725,Common
DB01240,9,DB00422,Common
DB01193,9,DB05676,Common
DB00712,9,DB01275,Common
DB00195,9,DB00179,Common
DB00612,9,DB00814,Common
DB01136,9,DB01024,Common
DB01193,9,DB00422,Common
DB00484,9,DB00422,Common
DB00945,9,DB00598,Common
DB00328,9,DB00264,Common
DB00866,9,DB00179,Common
DB01175,10,DB00222,Common
DB00861,10,DB01067,Common
DB00672,10,DB04861,Common
DB01016,10,DB04861,Common
DB00945,10,DB00222,Common
DB00280,10,DB01120,Common
DB00672,10,DB00264,Common
DB00233,10,DB00834,Common
DB01014,10,DB06292,Common
DB01067,10,DB01016,Common
DB00414,10,DB01120,Common
DB01067,10,DB00598,Common
DB01120,10,DB08882,Common
DB00945,10,DB06203,Common
DB00182,10,DB00834,Common
DB01016,10,DB00598,Common
DB01067,10,DB06710,Common
DB00476,10,DB01067,Common
DB00672,10,DB01067,Common
DB06700,10,DB01067,Common
DB00182,10,DB00491,Common
DB00672,10,DB01149,Common
DB06292,10,DB08918,Common
DB00233,10,DB00731,Common
DB01120,10,DB00166,Common
DB00945,10,DB00491,Common
DB08907,10,DB00280,Common
DB00222,10,DB00805,Common
DB01014,10,DB00672,Common
DB00222,10,DB01171,Common
DB00414,10,DB00866,Common
DB01193,10,DB01120,Common
DB00467,10,DB00834,Common
DB00945,10,DB01067,Common
DB00414,10,DB06203,Common
DB00636,10,DB01120,Common
DB00467,10,DB01120,Common
DB00834,10,DB00805,Common
DB00467,10,DB01067,Common
DB06292,10,DB01137,Common
DB01014,10,DB01120,Common
DB00222,10,DB00598,Common
DB08907,10,DB01171,Common
DB01120,10,DB01252,Common
DB01067,10,DB08918,Common
DB08918,10,DB00491,Common
DB06203,10,DB06700,Common
DB00222,10,DB00264,Common
DB00491,10,DB08804,Common
DB08882,10,DB00166,Common
DB01393,10,DB01016,Common
DB00222,10,DB01110,Common
DB00945,10,DB01016,Common
DB06292,10,DB00861,Common
DB00672,10,DB00476,Common
DB01120,10,DB00264,Common
DB01200,10,DB00861,Common
DB00222,10,DB00731,Common
DB01016,10,DB08804,Common
DB01016,10,DB00264,Common
DB01067,10,DB00805,Common
DB01016,10,DB00491,Common
DB06203,10,DB01137,Common
DB00414,10,DB08907,Common
DB00233,10,DB01016,Common
DB08907,10,DB01137,Common
DB01136,10,DB01016,Common
DB06203,10,DB01014,Common
DB00195,10,DB00672,Common
DB00182,10,DB08907,Common
DB01393,10,DB00672,Common
DB00861,10,DB00280,Common
DB00266,11,DB01241,Common
DB01418,11,DB00924,Common
DB01418,11,DB05676,Common
DB00006,11,DB09212,Common
DB06695,11,DB04817,Common
DB00543,11,DB00266,Common
DB06605,11,DB00328,Common
DB00006,11,DB00861,Common
DB06695,11,DB00461,Common
DB01418,11,DB00501,Common
DB06695,11,DB00788,Common
DB05676,11,DB00266,Common
DB01418,11,DB08804,Common
DB01418,11,DB00758,Common
DB01418,11,DB00458,Common
DB06736,11,DB06605,Common
DB06736,11,DB00266,Common
DB01014,11,DB00343,Common
DB00482,11,DB06695,Common
DB01435,11,DB00278,Common
DB01418,11,DB00321,Common
DB00278,11,DB04817,Common
DB06605,11,DB01050,Common
DB00266,11,DB01181,Common
DB00266,11,DB01067,Common
DB00278,11,DB00963,Common
DB00266,11,DB00712,Common
DB00266,11,DB04817,Common
DB06695,11,DB01628,Common
DB00414,11,DB00266,Common
DB00006,11,DB01283,Common
DB00278,11,DB00751,Common
DB01418,11,DB01583,Common
DB00006,11,DB01628,Common
DB00266,11,DB01016,Common
DB00006,11,DB00788,Common
DB00266,11,DB01142,Common
DB00924,11,DB00266,Common
DB00636,11,DB00266,Common
DB06695,11,DB00749,Common
DB06605,11,DB00784,Common
DB00482,11,DB00266,Common
DB01418,11,DB00788,Common
DB00266,11,DB00467,Common
DB00261,11,DB06695,Common
DB00278,11,DB00814,Common
DB00233,11,DB01014,Common
DB01418,11,DB00861,Common
DB01418,11,DB01628,Common
DB00006,11,DB00758,Common
DB00316,11,DB00266,Common
DB06605,11,DB00749,Common
DB01418,11,DB00814,Common
DB06605,11,DB06725,Common
DB01418,11,DB00586,Common
DB01418,11,DB00608,Common
DB01418,11,DB00179,Common
DB00278,11,DB01628,Common
DB06736,11,DB06695,Common
DB00006,11,DB00688,Common
DB06736,11,DB01418,Common
DB00266,11,DB00254,Common
DB00278,11,DB01240,Common
DB08865,12,DB06695,Common
DB06702,12,DB00619,Common
DB06695,12,DB01259,Common
DB06695,12,DB00584,Common
DB01156,12,DB12161,Common
DB06695,12,DB01016,Common
DB00822,12,DB06702,Common
DB00574,12,DB06702,Common
DB00751,12,DB06702,Common
DB00321,12,DB06702,Common
DB01191,12,DB06702,Common
DB00613,12,DB06702,Common
DB01242,12,DB06702,Common
DB00748,12,DB06702,Common
DB06702,12,DB01218,Common
DB06695,12,DB00704,Common
DB08868,12,DB01026,Common
DB06702,12,DB08893,Common
DB06695,12,DB00328,Common
DB00207,12,DB06695,Common
DB09063,12,DB06702,Common
DB06702,12,DB00950,Common
DB00521,12,DB06702,Common
DB06695,12,DB00264,Common
DB01136,12,DB06695,Common
DB06695,12,DB00773,Common
DB06695,12,DB01137,Common
DB01076,12,DB06702,Common
DB01211,12,DB06702,Common
DB00283,12,DB06702,Common
DB01211,12,DB09280,Common
DB00802,12,DB06695,Common
DB01211,12,DB01320,Common
DB06695,12,DB00602,Common
DB00647,12,DB06702,Common
DB06695,12,DB00176,Common
DB06695,12,DB00622,Common
DB04839,12,DB06702,Common
DB00476,12,DB06702,Common
DB09167,12,DB06702,Common
DB06702,12,DB00176,Common
DB06695,12,DB01253,Common
DB06702,12,DB06148,Common
DB01012,12,DB12161,Common
DB06702,12,DB00889,Common
DB06695,12,DB00317,Common
DB01320,12,DB01181,Common
DB06702,12,DB00211,Common
DB00195,12,DB06702,Common
DB01193,13,DB01245,Common
DB01193,13,DB00677,Common
DB00195,13,DB00813,Common
DB01245,13,DB00264,Common
DB00612,13,DB00772,Common
DB01396,13,DB00598,Common
DB00436,13,DB09063,Common
DB00802,13,DB00866,Common
DB00195,13,DB00390,Common
DB01193,13,DB00390,Common
DB00521,13,DB00390,Common
DB00674,13,DB00598,Common
DB00866,13,DB00674,Common
DB01193,13,DB00358,Common
DB00436,13,DB00674,Common
DB08865,13,DB00968,Common
DB00521,13,DB00805,Common
DB00612,13,DB01396,Common
DB00575,13,DB08868,Common
DB01122,13,DB00195,Common
DB00195,13,DB01245,Common
DB00802,13,DB04846,Common
DB08868,13,DB00264,Common
DB00843,13,DB00674,Common
DB09063,13,DB04861,Common
DB00866,13,DB01400,Common
DB09063,13,DB00968,Common
DB00633,13,DB00390,Common
DB04846,13,DB01043,Common
DB01122,13,DB04846,Common
DB01193,13,DB00843,Common
DB00866,13,DB00280,Common
DB00195,13,DB00843,Common
DB00195,13,DB01396,Common
DB00195,13,DB00772,Common
DB08865,13,DB00264,Common
DB01193,13,DB08868,Common
DB00521,13,DB09063,Common
DB00436,13,DB00843,Common
DB01193,13,DB01233,Common
DB08868,13,DB00674,Common
DB00612,13,DB00843,Common
DB01136,13,DB00390,Common
DB00612,13,DB00390,Common
DB00866,13,DB01043,Common
DB01136,13,DB00772,Common
DB08865,13,DB00633,Common
DB01122,13,DB01136,Common
DB00390,13,DB00264,Common
DB00182,14,DB01151,Common
DB01175,14,DB00150,Common
DB00182,14,DB01242,Common
DB00215,14,DB00150,Common
DB08918,14,DB00295,Common
DB00514,14,DB00757,Common
DB01151,14,DB00805,Common
DB00805,14,DB01149,Common
DB01175,14,DB00295,Common
DB01142,14,DB00476,Common
DB00458,14,DB01171,Common
DB00802,14,DB08918,Common
DB00476,14,DB01227,Common
DB00998,14,DB00889,Common
DB00476,14,DB00458,Common
DB01151,14,DB00150,Common
DB01151,14,DB01171,Common
DB00543,14,DB00150,Common
DB00215,14,DB08918,Common
DB00802,14,DB06700,Common
DB06700,14,DB00956,Common
DB00318,14,DB01175,Common
DB01156,14,DB04871,Common
DB06700,14,DB00150,Common
DB00248,14,DB00757,Common
DB00490,14,DB01149,Common
DB00490,14,DB00176,Common
DB00889,14,DB00952,Common
DB00215,14,DB00574,Common
DB00150,14,DB08918,Common
DB01200,14,DB00757,Common
DB01175,14,DB00956,Common
DB00514,14,DB00472,Common
DB00802,14,DB00476,Common
DB01142,14,DB00805,Common
DB00476,14,DB06738,Common
DB09167,14,DB01171,Common
DB01118,15,DB04846,Common
DB09230,15,DB00400,Common
DB01127,15,DB00270,Common
DB04794,15,DB04920,Common
DB04794,15,DB00528,Common
DB09195,15,DB09031,Common
DB09229,15,DB00400,Common
DB00400,15,DB00622,Common
DB00091,15,DB00555,Common
DB04920,15,DB01127,Common
DB01118,15,DB00195,Common
DB09231,15,DB04794,Common
DB01167,15,DB05246,Common
DB09230,15,DB09031,Common
DB00343,15,DB00400,Common
DB00343,15,DB01127,Common
DB01110,15,DB00622,Common
DB04794,15,DB01023,Common
DB00528,15,DB01110,Common
DB01193,15,DB01118,Common
DB04794,15,DB09235,Common
DB04794,15,DB00996,Common
DB00568,15,DB00400,Common
DB09232,15,DB00400,Common
DB00257,15,DB09235,Common
DB04841,15,DB01167,Common
DB00343,15,DB09031,Common
DB00996,15,DB09031,Common
DB09031,15,DB00622,Common
DB00381,15,DB09031,Common
DB00528,15,DB09031,Common
DB04920,15,DB01110,Common
DB00983,15,DB09195,Common
DB00394,16,DB00436,Common
DB00741,16,DB00808,Common
DB01222,16,DB00903,Common
DB00668,16,DB00695,Common
DB01274,16,DB00436,Common
DB00903,16,DB00959,Common
DB01380,16,DB00903,Common
DB00324,16,DB00808,Common
DB00394,16,DB00903,Common
DB01234,16,DB00808,Common
DB00668,16,DB00903,Common
DB00903,16,DB00180,Common
DB00887,16,DB00668,Common
DB04846,16,DB00903,Common
DB00695,16,DB01064,Common
DB04574,16,DB00695,Common
DB05039,16,DB00808,Common
DB01407,16,DB00808,Common
DB00903,16,DB13139,Common
DB04574,16,DB00903,Common
DB00436,16,DB01410,Common
DB01410,16,DB00808,Common
DB00887,16,DB01380,Common
DB04574,16,DB05039,Common
DB01408,16,DB00808,Common
DB00436,16,DB05039,Common
DB00903,16,DB00588,Common
DB00808,16,DB01064,Common
DB04574,16,DB00808,Common
DB00808,16,DB00959,Common
DB06262,16,DB00695,Common
DB00240,16,DB05039,Common
DB00866,17,DB00590,Common
DB01136,17,DB01235,Common
DB00195,17,DB00598,Common
DB00343,17,DB00476,Common
DB00476,17,DB00622,Common
DB00476,17,DB00808,Common
DB00590,17,DB04861,Common
DB00477,17,DB00476,Common
DB01235,17,DB00486,Common
DB01193,17,DB01136,Common
DB00476,17,DB00753,Common
DB00631,17,DB01235,Common
DB01193,17,DB00598,Common
DB00297,17,DB01235,Common
DB01351,17,DB00808,Common
DB00195,17,DB01136,Common
DB00521,17,DB01235,Common
DB00476,17,DB00270,Common
DB01244,17,DB00476,Common
DB00343,17,DB01235,Common
DB00631,17,DB00476,Common
DB00436,17,DB01355,Common
DB01244,17,DB01235,Common
DB01002,17,DB01235,Common
DB00521,17,DB01136,Common
DB01023,17,DB01235,Common
DB00590,17,DB01235,Common
DB00476,17,DB00486,Common
DB00436,17,DB01235,Common
DB00612,17,DB01136,Common
DB00594,17,DB01235,Common
DB05239,18,DB00390,Common
DB01396,18,DB06595,Common
DB00390,18,DB00322,Common
DB01396,18,DB00773,Common
DB00515,18,DB01396,Common
DB00390,18,DB01204,Common
DB00390,18,DB00603,Common
DB00248,18,DB01396,Common
DB01396,18,DB09053,Common
DB08875,18,DB00390,Common
DB01396,18,DB00959,Common
DB01396,18,DB00563,Common
DB00357,18,DB00390,Common
DB00262,18,DB00390,Common
DB00390,18,DB00441,Common
DB01234,18,DB00390,Common
DB00188,18,DB01396,Common
DB00515,18,DB00390,Common
DB00255,18,DB00390,Common
DB00851,18,DB01396,Common
DB01396,18,DB00947,Common
DB00390,18,DB00317,Common
DB04839,18,DB01396,Common
DB00307,18,DB00390,Common
DB00537,18,DB01396,Common
DB00537,18,DB00390,Common
DB00390,18,DB00959,Common
DB00276,18,DB00390,Common
DB00390,18,DB01196,Common
DB02300,18,DB00390,Common
DB00390,18,DB01006,Common
DB01043,19,DB00703,Common
DB01177,19,DB01283,Common
DB01014,19,DB00445,Common
DB06736,19,DB01177,Common
DB00945,19,DB06263,Common
DB00445,19,DB01009,Common
DB00445,19,DB00788,Common
DB00586,19,DB01177,Common
DB00963,19,DB00445,Common
DB06736,19,DB06263,Common
DB06263,19,DB01097,Common
DB00997,19,DB01024,Common
DB00963,19,DB00694,Common
DB01576,19,DB01144,Common
DB00945,19,DB00997,Common
DB00182,19,DB00703,Common
DB00608,19,DB01177,Common
DB06263,19,DB00788,Common
DB06736,19,DB00445,Common
DB01177,19,DB00814,Common
DB13783,19,DB01177,Common
DB06263,19,DB00608,Common
DB00819,19,DB00182,Common
DB00445,19,DB00784,Common
DB00997,19,DB00688,Common
DB06263,19,DB01435,Common
DB00997,19,DB01283,Common
DB00694,19,DB00814,Common
DB00972,19,DB01177,Common
DB00997,19,DB01050,Common
DB01136,20,DB00629,Common
DB00696,20,DB00598,Common
DB01136,20,DB00696,Common
DB00521,20,DB01577,Common
DB00195,20,DB00696,Common
DB00714,20,DB04861,Common
DB00668,20,DB00264,Common
DB00714,20,DB04846,Common
DB00866,20,DB01577,Common
DB00195,20,DB01200,Common
DB00866,20,DB01018,Common
DB00320,20,DB00264,Common
DB00668,20,DB04861,Common
DB00612,20,DB00292,Common
DB04846,20,DB01577,Common
DB00714,20,DB01136,Common
DB00866,20,DB00292,Common
DB00612,20,DB01200,Common
DB00714,20,DB00521,Common
DB01136,20,DB00292,Common
DB01577,20,DB04861,Common
DB00866,20,DB00320,Common
DB01018,20,DB00598,Common
DB00866,20,DB00865,Common
DB00575,20,DB00264,Common
DB00972,21,DB00865,Common
DB01114,21,DB01576,Common
DB00568,21,DB01577,Common
DB00927,21,DB01577,Common
DB00865,21,DB06691,Common
DB00182,21,DB00751,Common
DB00737,21,DB01577,Common
DB01576,21,DB06691,Common
DB01576,21,DB00366,Common
DB00967,21,DB01576,Common
DB01246,21,DB01576,Common
DB00182,21,DB00568,Common
DB00182,21,DB00950,Common
DB01246,21,DB00865,Common
DB00865,21,DB09555,Common
DB00865,21,DB00927,Common
DB00865,21,DB01075,Common
DB01576,21,DB00370,Common
DB00719,21,DB01577,Common
DB01576,21,DB00950,Common
DB11181,22,DB00486,Common
DB00211,22,DB00486,Common
DB00289,22,DB13139,Common
DB06700,22,DB00668,Common
DB01018,22,DB08918,Common
DB00629,22,DB08918,Common
DB06700,22,DB00968,Common
DB00476,22,DB01364,Common
DB00484,22,DB08918,Common
DB01274,22,DB06700,Common
DB00476,22,DB01064,Common
DB00476,22,DB00629,Common
DB00476,22,DB08893,Common
DB06700,22,DB06262,Common
DB08918,22,DB04861,Common
DB01577,22,DB00486,Common
DB00484,22,DB06700,Common
DB00979,22,DB00470,Common
DB00470,22,DB06702,Common
DB01407,22,DB00476,Common
DB00353,23,DB00211,Common
DB00248,23,DB00968,Common
DB00248,23,DB01364,Common
DB00320,23,DB01364,Common
DB01407,23,DB00320,Common
DB00575,23,DB00696,Common
DB06262,23,DB00353,Common
DB00248,23,DB01407,Common
DB00841,23,DB00696,Common
DB00248,23,DB08893,Common
DB00320,23,DB01064,Common
DB00320,23,DB00629,Common
DB00248,23,DB04861,Common
DB00320,23,DB00968,Common
DB01364,23,DB00353,Common
DB00484,23,DB01200,Common
DB01274,23,DB01253,Common
DB00633,23,DB00353,Common
DB00248,23,DB01018,Common
DB01175,24,DB00472,Common
DB00604,24,DB01184,Common
DB01184,24,DB01175,Common
DB00280,24,DB00875,Common
DB06216,24,DB01184,Common
DB01169,24,DB01184,Common
DB01184,24,DB09039,Common
DB00261,24,DB00280,Common
DB00204,24,DB00472,Common
DB04855,24,DB01175,Common
DB01169,24,DB04946,Common
DB01175,24,DB04946,Common
DB00280,24,DB00472,Common
DB00215,24,DB01175,Common
DB00261,24,DB04946,Common
DB01169,24,DB01175,Common
DB09039,24,DB01175,Common
DB00261,24,DB09039,Common
DB06237,25,DB01018,Common
DB06237,25,DB00484,Common
DB06237,25,DB00629,Common
DB06237,25,DB00521,Common
DB00484,25,DB01170,Common
DB00484,25,DB00622,Common
DB00484,25,DB01240,Common
DB00590,25,DB00598,Common
DB00484,25,DB00808,Common
DB06237,25,DB00796,Common
DB06237,25,DB00584,Common
DB06237,25,DB04846,Common
DB01136,25,DB00598,Common
DB00484,25,DB04840,Common
DB00484,25,DB01018,Common
DB06237,25,DB04861,Common
DB04946,26,DB01071,Common
DB00924,26,DB00451,Common
DB04855,26,DB08868,Common
DB01071,26,DB00933,Common
DB00988,26,DB01159,Common
DB00537,26,DB00876,Common
DB00321,26,DB01583,Common
DB00537,26,DB01029,Common
DB00199,26,DB01071,Common
DB00280,26,DB00281,Common
DB01242,26,DB00451,Common
DB01151,26,DB01583,Common
DB00502,26,DB01071,Common
DB01151,26,DB00451,Common
DB00753,26,DB01064,Common
DB00242,27,DB00531,Common
DB00290,27,DB00531,Common
DB00531,27,DB00959,Common
DB00531,27,DB01204,Common
DB00531,27,DB04839,Common
DB00531,27,DB01248,Common
DB00262,27,DB00531,Common
DB00531,27,DB00603,Common
DB00515,27,DB00531,Common
DB08865,27,DB00531,Common
DB00531,27,DB00688,Common
DB06772,27,DB00531,Common
DB00531,27,DB09123,Common
DB00531,27,DB00978,Common
DB00531,27,DB00467,Common
DB00796,28,DB00700,Common
DB00436,28,DB00584,Common
DB00796,28,DB00695,Common
DB00996,28,DB00598,Common
DB09230,28,DB00590,Common
DB09229,28,DB00598,Common
DB00887,28,DB00796,Common
DB00346,28,DB09232,Common
DB00346,28,DB00568,Common
DB01136,28,DB00996,Common
DB00346,28,DB05246,Common
DB01136,28,DB00555,Common
DB00542,28,DB00808,Common
DB09231,28,DB00590,Common
DB00612,29,DB00983,Common
DB01223,29,DB04846,Common
DB01193,29,DB01408,Common
DB01223,29,DB00612,Common
DB01407,29,DB00264,Common
DB01274,29,DB00612,Common
DB01408,29,DB00521,Common
DB01274,29,DB04846,Common
DB00195,29,DB13139,Common
DB01193,29,DB00983,Common
DB01408,29,DB04861,Common
DB01193,29,DB13139,Common
DB00866,29,DB00983,Common
DB00972,30,DB01395,Common
DB01197,30,DB00700,Common
DB00594,30,DB00542,Common
DB01395,30,DB00461,Common
DB09026,30,DB08907,Common
DB00594,30,DB01197,Common
DB01395,30,DB01029,Common
DB08907,30,DB00796,Common
DB00700,30,DB01029,Common
DB00091,30,DB00876,Common
DB00594,30,DB00678,Common
DB01395,30,DB00788,Common
DB00515,31,DB01177,Common
DB00091,31,DB00712,Common
DB00963,31,DB00091,Common
DB00091,31,DB00328,Common
DB01014,31,DB00179,Common
DB00091,31,DB01009,Common
DB01435,31,DB00091,Common
DB00091,31,DB01241,Common
DB00091,31,DB00749,Common
DB00091,31,DB00784,Common
DB00972,31,DB01014,Common
DB00972,31,DB00091,Common
DB01576,32,DB01171,Common
DB00696,32,DB00211,Common
DB00211,32,DB00805,Common
DB00422,32,DB01171,Common
DB06701,32,DB01171,Common
DB01253,32,DB00211,Common
DB01193,32,DB00289,Common
DB00320,32,DB06262,Common
DB00753,32,DB00422,Common
DB00289,32,DB01577,Common
DB00182,32,DB00805,Common
DB01200,33,DB00952,Common
DB01136,33,DB01253,Common
DB00918,33,DB01253,Common
DB01200,33,DB00589,Common
DB00320,33,DB00998,Common
DB00696,33,DB00952,Common
DB00598,33,DB00353,Common
DB00248,33,DB00598,Common
DB01253,33,DB00998,Common
DB00918,33,DB00353,Common
DB00998,33,DB00353,Common
DB00467,34,DB01628,Common
DB00861,34,DB00467,Common
DB01137,34,DB00788,Common
DB00972,34,DB00467,Common
DB00749,34,DB01137,Common
DB13783,34,DB01137,Common
DB06736,34,DB01137,Common
DB00328,34,DB01137,Common
DB01097,34,DB01137,Common
DB13783,34,DB00467,Common
DB00467,34,DB00749,Common
DB06605,35,DB13952,Common
DB01418,35,DB00255,Common
DB00993,35,DB00266,Common
DB00266,35,DB00255,Common
DB01418,35,DB00294,Common
DB00278,35,DB13954,Common
DB00266,35,DB01033,Common
DB01418,35,DB00977,Common
